Experiment,Dataset,Deviation,Trace Threshold,Lower Boundary,Anomaly Threshold,Cohens Boundary,Model Epsilon,Drifts detected,at event,exe time,cohens score
0,sudden_100,2.0,0.2,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,866,2.348759651184082,20.349728069823815
0,sudden_100,2.0,0.2,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,867,2.348759651184082,20.387884038292416
0,sudden_100,2.0,0.2,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,872,2.348759651184082,27.513700968224196
0,sudden_100,2.0,0.2,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,873,2.348759651184082,18.959080439441333
0,sudden_100,2.0,0.2,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,882,2.348759651184082,38.11030421647086
0,sudden_100,2.0,0.2,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,883,2.348759651184082,24.67089725163412
0,sudden_100,2.0,0.2,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,888,2.348759651184082,42.05751320004908
0,sudden_100,2.0,0.2,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,889,2.348759651184082,26.22566167358609
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN,600,2.39886736869812,17.26266791091862
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN,608,2.39886736869812,16.738461548402118
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,609,2.39886736869812,16.805767234778774
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,621,2.39886736869812,16.772938137808
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,622,2.39886736869812,16.75588726450933
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,630,2.39886736869812,17.442702553622027
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,631,2.39886736869812,17.57004238205385
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,644,2.39886736869812,18.33177645226908
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,645,2.39886736869812,18.35976699409823
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,653,2.39886736869812,18.347078150482403
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,654,2.39886736869812,18.32743955347124
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,662,2.39886736869812,18.455937510052973
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,663,2.39886736869812,18.37909343048768
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,672,2.39886736869812,18.42449305166138
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,673,2.39886736869812,18.22547375436963
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,684,2.39886736869812,18.36520274690833
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,685,2.39886736869812,18.162814787093826
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,697,2.39886736869812,18.366506963760944
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,698,2.39886736869812,18.1679785841147
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,709,2.39886736869812,18.167625412071025
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,710,2.39886736869812,18.138034605226867
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,718,2.39886736869812,18.608491530895865
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,719,2.39886736869812,18.669159006626487
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,728,2.39886736869812,18.187068909220695
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,729,2.39886736869812,18.355958900619505
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,738,2.39886736869812,18.15401538530053
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,739,2.39886736869812,18.325680371032796
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,746,2.39886736869812,18.172209995572818
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,747,2.39886736869812,19.4983337248707
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,758,2.39886736869812,20.3207569231802
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,759,2.39886736869812,20.953771702500326
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,773,2.39886736869812,20.161405126215055
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,774,2.39886736869812,20.79015994500045
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,784,2.39886736869812,20.878387644144333
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,785,2.39886736869812,21.064463732950337
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,796,2.39886736869812,21.186242042031196
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,797,2.39886736869812,21.185846449995314
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,812,2.39886736869812,22.000976549439965
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,813,2.39886736869812,21.92770023609894
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,826,2.39886736869812,21.52887994388178
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,827,2.39886736869812,21.5616655731942
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,831,2.39886736869812,21.34988639863821
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,832,2.39886736869812,21.35242353708113
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,839,2.39886736869812,21.762360800863547
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,840,2.39886736869812,21.766694991590406
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,853,2.39886736869812,21.790671171850473
0,sudden_100,2.0,0.2,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,854,2.39886736869812,21.869886213963394
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN,647,2.5732157230377197,17.958739075164956
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN,653,2.5732157230377197,18.789419292547404
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,654,2.5732157230377197,18.75873243369113
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,662,2.5732157230377197,18.890254285325675
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,663,2.5732157230377197,18.811601862357755
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,672,2.5732157230377197,18.858069856083976
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,673,2.5732157230377197,18.654367111019948
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,684,2.5732157230377197,18.79738429444131
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,685,2.5732157230377197,18.590233613360937
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,697,2.5732157230377197,18.79871920294843
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,698,2.5732157230377197,18.595518928113922
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,709,2.5732157230377197,18.595157445002712
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,710,2.5732157230377197,18.56487028860713
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,718,2.5732157230377197,19.0463983037155
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,719,2.5732157230377197,19.10849344479278
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,728,2.5732157230377197,18.615058498804675
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,729,2.5732157230377197,18.787922916124696
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,738,2.5732157230377197,18.581227138488362
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,739,2.5732157230377197,18.75693185306073
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,746,2.5732157230377197,18.599849915818353
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,747,2.5732157230377197,19.95718082607941
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,758,2.5732157230377197,20.798957806401045
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,759,2.5732157230377197,21.446869089217923
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,773,2.5732157230377197,20.63585604232889
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,774,2.5732157230377197,21.279407116529825
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,784,2.5732157230377197,21.36971104560031
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,785,2.5732157230377197,21.560165994423674
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,796,2.5732157230377197,21.684810067569316
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,797,2.5732157230377197,21.68440516621185
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,812,2.5732157230377197,22.518717421861012
0,sudden_100,2.0,0.2,220,0.3,13,0.2,DriftType.SUDDEN_RECURRING,813,2.5732157230377197,22.44371672404497
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN,688,3.0955042839050293,18.16246078955903
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,697,3.0955042839050293,19.041474150451204
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,698,3.0955042839050293,18.805644455650533
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,709,3.0955042839050293,18.80527888785474
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,710,3.0955042839050293,18.774649492840283
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,718,3.0955042839050293,19.261618675177676
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,719,3.0955042839050293,19.324415478538587
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,728,3.0955042839050293,18.825404819458978
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,729,3.0955042839050293,19.000222569031894
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,738,3.0955042839050293,18.791191171750672
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,739,3.0955042839050293,18.968881313348923
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,746,3.0955042839050293,18.81002438262252
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,747,3.0955042839050293,20.182692852145184
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,758,3.0955042839050293,21.03398173868154
0,sudden_100,2.0,0.2,220,0.4,13,0.2,DriftType.SUDDEN_RECURRING,759,3.0955042839050293,21.689214285326823
0,sudden_100,2.0,0.2,220,0.5,13,0.2,DriftType.SUDDEN,731,3.2504920959472656,18.568692293923355
0,sudden_100,2.0,0.2,220,0.6,13,0.2,DriftType.SUDDEN,776,3.7566611766815186,18.528090758714203
0,sudden_100,2.0,0.2,220,0.7,13,0.2,DriftType.SUDDEN,827,4.293984413146973,18.580783299092527
0,sudden_100,2.0,0.2,220,0.8,13,0.2,DriftType.SUDDEN,868,4.7096052169799805,18.652805323089122
0,sudden_100,2.0,0.2,220,0.9,13,0.2,DriftType.SUDDEN,896,5.159159183502197,18.693875868562323
0,sudden_100,2.0,0.2,220,1.0,13,0.2,DriftType.SUDDEN,938,5.436627626419067,18.746390026770058
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN,567,2.1780292987823486,15.646482366496384
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.INCREMENTAL,573,2.1780292987823486,12.130358039208206
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,574,2.1780292987823486,13.497251805933947
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,575,2.1780292987823486,14.870312265959031
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,576,2.1780292987823486,15.364272618180006
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,583,2.1780292987823486,14.76584337456464
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,584,2.1780292987823486,15.307413086950021
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,589,2.1780292987823486,14.86407606736075
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,590,2.1780292987823486,15.35917598834618
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,597,2.1780292987823486,15.267990727596764
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,598,2.1780292987823486,15.566516196061697
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,608,2.1780292987823486,15.492136456451494
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,609,2.1780292987823486,15.559117098057163
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,621,2.1780292987823486,15.528723260224238
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,622,2.1780292987823486,15.512937219005652
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,630,2.1780292987823486,16.148804618497284
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,631,2.1780292987823486,16.26669839116105
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,644,2.1780292987823486,16.971927104047868
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,645,2.1780292987823486,16.99784131027682
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,653,2.1780292987823486,16.986093723814417
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,654,2.1780292987823486,16.96791191597015
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,662,2.1780292987823486,17.086877906953216
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,663,2.1780292987823486,17.015734113543147
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,672,2.1780292987823486,17.05776599534782
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,673,2.1780292987823486,16.873509929672508
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,684,2.1780292987823486,17.002873839485808
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,685,2.1780292987823486,16.815498998337578
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,697,2.1780292987823486,17.004081309662418
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,698,2.1780292987823486,16.820279745410648
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,709,2.1780292987823486,16.81995277163394
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,710,2.1780292987823486,16.79255700788913
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,718,2.1780292987823486,17.22811548575069
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,719,2.1780292987823486,17.284282654184562
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,728,2.1780292987823486,16.83795395210497
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,729,2.1780292987823486,16.994315700792402
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,738,2.1780292987823486,16.80735233529137
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,739,2.1780292987823486,16.96628322950947
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,746,2.1780292987823486,16.824197271188986
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,747,2.1780292987823486,18.051949274558297
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,758,2.1780292987823486,18.813365202072458
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,759,2.1780292987823486,19.399423008220115
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,773,2.1780292987823486,18.66583410550725
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,774,2.1780292987823486,19.247947954567618
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,784,2.1780292987823486,19.32963093179171
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,785,2.1780292987823486,19.501903914895372
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,796,2.1780292987823486,19.614648721158748
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,797,2.1780292987823486,19.614282474100616
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,812,2.1780292987823486,20.368946304096074
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,813,2.1780292987823486,20.30110562036772
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,826,2.1780292987823486,19.931869777635914
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,827,2.1780292987823486,19.962223372237045
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,831,2.1780292987823486,19.766153955719865
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,832,2.1780292987823486,19.76850288948623
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,839,2.1780292987823486,20.148031047941753
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,840,2.1780292987823486,20.15204372883293
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,853,2.1780292987823486,20.17424135843347
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,854,2.1780292987823486,20.24758023662594
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,866,2.1780292987823486,20.349728069823815
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,867,2.1780292987823486,20.387884038292416
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,872,2.1780292987823486,27.513700968224196
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,873,2.1780292987823486,18.959080439441333
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,882,2.1780292987823486,38.11030421647086
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,883,2.1780292987823486,24.67089725163412
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,888,2.1780292987823486,42.05751320004908
0,sudden_100,2.0,0.3,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,889,2.1780292987823486,26.22566167358609
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN,600,2.3054757118225098,17.26266791091862
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN,608,2.3054757118225098,16.738461548402118
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,609,2.3054757118225098,16.805767234778774
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,621,2.3054757118225098,16.772938137808
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,622,2.3054757118225098,16.75588726450933
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,630,2.3054757118225098,17.442702553622027
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,631,2.3054757118225098,17.57004238205385
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,644,2.3054757118225098,18.33177645226908
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,645,2.3054757118225098,18.35976699409823
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,653,2.3054757118225098,18.347078150482403
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,654,2.3054757118225098,18.32743955347124
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,662,2.3054757118225098,18.455937510052973
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,663,2.3054757118225098,18.37909343048768
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,672,2.3054757118225098,18.42449305166138
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,673,2.3054757118225098,18.22547375436963
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,684,2.3054757118225098,18.36520274690833
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,685,2.3054757118225098,18.162814787093826
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,697,2.3054757118225098,18.366506963760944
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,698,2.3054757118225098,18.1679785841147
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,709,2.3054757118225098,18.167625412071025
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,710,2.3054757118225098,18.138034605226867
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,718,2.3054757118225098,18.608491530895865
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,719,2.3054757118225098,18.669159006626487
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,728,2.3054757118225098,18.187068909220695
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,729,2.3054757118225098,18.355958900619505
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,738,2.3054757118225098,18.15401538530053
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,739,2.3054757118225098,18.325680371032796
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,746,2.3054757118225098,18.172209995572818
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,747,2.3054757118225098,19.4983337248707
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,758,2.3054757118225098,20.3207569231802
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,759,2.3054757118225098,20.953771702500326
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,773,2.3054757118225098,20.161405126215055
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,774,2.3054757118225098,20.79015994500045
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,784,2.3054757118225098,20.878387644144333
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,785,2.3054757118225098,21.064463732950337
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,796,2.3054757118225098,21.186242042031196
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,797,2.3054757118225098,21.185846449995314
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,812,2.3054757118225098,22.000976549439965
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,813,2.3054757118225098,21.92770023609894
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,826,2.3054757118225098,21.52887994388178
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,827,2.3054757118225098,21.5616655731942
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,831,2.3054757118225098,21.34988639863821
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,832,2.3054757118225098,21.35242353708113
0,sudden_100,2.0,0.3,220,0.2,13,0.2,DriftType.SUDDEN_RECURRING,839,2.3054757118225098,21.762360800863547
